,admin4
59463,69028
59464,69030
59465,69031
59466,69033
59467,69034
59468,69035
59469,69036
59470,69037
59471,69039
59472,69040
59473,69044
59474,69045
59475,69046
59477,69051
59478,69052
59479,69054
59480,69056
59481,69057
59482,69058
59483,69059
59484,69060
59485,69061
59486,69063
59487,69065
59488,69067
59489,69068
59490,69069
59492,69072
59494,69074
59495,69075
59496,69077
59498,69080
59499,69081
59500,69082
59501,69083
59502,69084
59503,69085
59504,69086
59505,69087
59506,69088
59507,69089
59508,69090
59509,69091
59510,69092
59511,69093
59512,69094
59513,69096
59514,70010
59515,70011
59516,70012
59517,70013
59518,70014
59519,70015
59520,70017
59521,70018
59522,70019
59523,70020
59524,70021
59525,70023
59526,70024
59527,70025
59528,70028
59529,70029
59530,70030
59531,70035
59532,70036
59533,70037
59534,70038
59535,70039
59536,70040
59537,70041
59538,70042
59539,70043
59540,70047
59541,70048
59542,70052
59543,70054
59544,70055
59545,70057
59546,70060
59547,70061
59548,70063
59549,70064
59550,70065
59551,70067
59552,70069
59553,70070
59554,70071
59555,70072
59556,70075
59557,70077
59558,70078
59559,70079
59560,70080
59561,70081
59562,70082
59563,70083
59564,70084
59565,70085
59566,70086
59567,70087
59568,70088
59569,70089
59570,70090
59571,70091
59572,70093
59573,70094
59574,70095
59575,70096
59576,70097
59577,70098
59581,71013
59584,71016
59586,71018
59587,71019
59589,71023
59591,71026
59592,71027
59593,71028
59594,71029
59595,71030
59596,71031
59597,71032
59598,71034
59599,71035
59600,71036
59601,71037
59603,71042
59604,71044
59605,71045
59607,71050
59608,71051
59609,71052
59610,71054
59612,71056
59613,71057
59614,71058
59616,71061
59618,71064
59619,71066
59620,71068
59621,71072
59622,71074
59624,71076
59626,71078
59627,71079
59628,71080
59629,71081
59631,71084
59632,71087
59689,73010
59690,73011
59691,73012
59692,73014
59693,73018
59694,73019
59695,73020
59696,73021
59697,73022
59698,73023
59699,73025
59700,73026
59701,73027
59702,73029
59703,73030
59704,73031
59706,73039
59707,73040
59708,73041
59709,73042
59710,73047
59711,73049
59712,73050
59713,73052
59714,73053
59715,73054
59716,73055
59718,73057
59719,73059
59720,73061
59722,73063
59723,73064
59724,73069
59725,73070
59726,73072
59727,73073
59728,73084
59729,73085
59730,73086
59731,73088
59732,73089
59733,73091
59734,73092
59735,73094
59736,73097
59738,74012
59739,74014
59740,74015
59741,74016
59742,74018
59743,74020
59744,74021
59746,74024
59747,74025
59748,74029
59749,74033
59750,74036
59751,74038
59752,74041
59753,74042
59754,74044
59755,74046
59756,74048
59757,74049
59758,74050
59759,74051
59760,74052
59761,74053
59762,74055
59763,74057
59764,74062
59765,74064
59766,74066
59767,74067
59768,74068
59769,74069
59770,74070
59771,74071
59772,74072
59773,74073
59774,74075
59775,74076
59776,74082
59777,74083
59779,74086
59780,74087
59781,74088
59782,74090
59783,74094
59784,74096
59785,74098
60163,83010
60164,83011
60165,83012
60166,83015
60167,83017
60168,83018
60169,83019
60170,83022
60171,83023
60172,83025
60173,83026
60174,83028
60175,83030
60176,83032
60177,83033
60178,83034
60180,83038
60181,83039
60182,83041
60183,83042
60184,83043
60185,83044
60186,83045
60187,83046
60188,83049
60189,83050
60190,83051
60191,83053
60192,83055
60193,83056
60194,83057
60195,83058
60196,83059
60197,83060
60198,83064
60199,83065
60200,83066
60201,83067
60202,83068
60203,83069
60204,83072
60205,83076
60206,83077
60207,83078
60208,83080
60209,83082
60210,83083
60211,83084
60212,83087
60213,83088
60214,83089
60215,83090
60216,83091
60217,83092
60218,83094
60219,83095
60220,83096
60221,83097
60222,84012
60223,84014
60224,84015
60225,84016
60226,84017
60227,84018
60228,84020
60229,84021
60230,84022
60231,84023
60232,84024
60233,84025
60234,84026
60235,84027
60236,84028
60237,84029
60238,84030
60239,84031
60240,84032
60241,84034
60242,84036
60243,84037
60244,84038
60245,84039
60246,84040
60247,84041
60248,84042
60249,84044
60250,84046
60251,84047
60252,84049
60253,84050
60254,84051
60255,84052
60256,84055
60257,84056
60258,84057
60259,84058
60260,84059
60261,84060
60262,84061
60263,84062
60264,84063
60265,84064
60266,84065
60267,84067
60268,84068
60269,84069
60270,84070
60271,84071
60272,84072
60273,84073
60274,84075
60275,84077
60276,84078
60277,84079
60278,84080
60279,84081
60280,84082
60281,84083
60282,84086
60283,84087
60284,84088
60285,84090
60286,84091
60287,84095
60288,84096
60289,84098
60455,88016
60462,88029
60486,88061
60503,88092
60565,90011
60566,90012
60567,90013
60568,90014
60569,90015
60570,90016
60571,90017
60572,90018
60573,90019
60574,90021
60575,90022
60576,90024
60577,90025
60578,90026
60579,90028
60580,90029
60581,90031
60582,90032
60583,90034
60584,90035
60585,90036
60586,90037
60587,90043
60588,90044
60589,90049
60590,90050
60591,90052
60592,90053
60593,90054
60594,90055
60595,90056
60596,90057
60597,90058
60598,90059
60599,90060
60600,90062
60601,90064
60602,90067
60603,90068
60604,90069
60605,90071
60606,90072
60608,90074
60609,90075
60610,90076
60611,90077
60612,90080
60613,90083
60614,90084
60615,90086
60616,90087
60617,90088
60618,90091
60619,90093
60620,90094
60621,90095
60622,90096
60736,01005
60737,01006
60738,01007
60739,01008
60752,04004
60753,04005
60754,04006
60755,04007
60756,04008
60757,05003
60758,05004
60760,05007
60761,06002
60762,06003
60763,06004
60764,06005
60765,06007
60766,06008
60767,07001
60768,07003
60769,07004
60770,07007
60771,07008
60788,11002
60789,11003
60790,11004
60791,11005
60792,11006
60793,11007
60794,11008
60800,13001
60801,13002
60802,13003
60803,13005
60804,13006
60805,13007
60806,13008
60842,21001
60843,21002
60844,21003
60846,21005
60866,25001
60867,25002
60868,25003
60869,25004
60870,25006
60871,25007
60872,25008
60873,26001
60874,26003
60875,26004
60876,26005
60877,26006
60878,26007
60879,26008
60905,30001
60906,30002
60907,30003
60908,30006
60926,34001
60927,34002
60928,34005
60948,38008
60949,39001
60950,39002
60951,39003
60952,39004
60953,39006
60954,39007
60955,39008
61009,48004
61032,52002
61113,66002
61114,66003
61115,66006
61116,66007
61131,69004
61133,69007
61134,69008
61135,70001
61136,70003
61137,70005
61138,70006
61139,70007
61140,70008
61141,71004
61142,71005
61144,71007
61151,73001
61153,73003
61154,73004
61155,73005
61156,73006
61157,73007
61158,73008
61159,74001
61160,74003
61161,74004
61162,74005
61163,74006
61164,74007
61202,83003
61203,83005
61204,83006
61205,83008
61206,84001
61207,84002
61208,84004
61209,84005
61230,88004
61240,90001
61241,90002
61242,90003
61243,90004
61244,90005
61245,90007
61246,90008
61257,21356
61262,52467
61266,74225
61269,05045
61270,07070
61272,26076
61273,71070
61276,21169
61282,74296
61285,52062
61289,01105
61290,01109
61292,01158
61293,01198
61294,01200
61295,01207
61296,01234
61297,01307
61298,01323
61299,01328
61300,01338
61301,01353
61303,01444
61347,04123
61348,04127
61349,04201
61350,04205
61351,05115
61352,05119
61353,05126
61354,05127
61356,05156
61357,05177
61358,06115
61359,06124
61360,06133
61361,06142
61362,06157
61363,06163
61364,07111
61365,07160
61366,07165
61368,07195
61369,07202
61370,07225
61371,07226
61372,07227
61373,07287
61374,07301
61375,07306
61376,07310
61377,07313
61378,07347
61430,11131
61431,11182
61432,11202
61433,11254
61434,11262
61435,11287
61436,11304
61437,11311
61439,11340
61440,11344
61441,11377
61456,13110
61550,21136
61556,21162
61557,21184
61558,21207
61559,21231
61563,21255
61564,21266
61567,21289
61570,21373
61575,21495
61576,21507
61578,21569
61579,21571
61581,21582
61583,21607
61585,21616
61588,21716
61630,25115
61631,25126
61632,25156
61633,25182
61634,25187
61635,25192
61636,25204
61637,25208
61638,25214
61639,25241
61640,25244
61641,25253
61642,25258
61643,25287
61644,25298
61645,25346
61646,25347
61647,25356
61648,25365
61649,25388
61650,25419
61651,25446
61652,25449
61653,25475
61654,25490
61655,25505
61656,25508
61657,25513
61658,25518
61659,25523
61660,25532
61661,25573
61662,25612
61663,25633
61664,26108
61665,26135
61666,26173
61667,26202
61668,26288
61669,26291
61670,26338
61671,26339
61672,26346
61673,26362
61739,30116
61740,30120
61741,30127
61742,30144
61743,30151
61744,30187
61745,30256
61820,34104
61821,34128
61822,34145
61823,34159
61824,34168
61825,34172
61826,34215
61827,34246
61828,34271
61829,34272
61830,34286
61831,34329
61852,38111
61853,38113
61854,38116
61855,38118
61857,38135
61858,38137
61859,38155
61860,38169
61861,38175
61862,38185
61863,38192
61864,38200
61865,38239
61866,38245
61867,38257
61868,38258
61869,38259
61870,38261
61871,38292
61872,38308
61873,38313
61874,38314
61875,38334
61876,38337
61877,38344
61878,38363
61880,38387
61881,38390
61882,38395
61883,38416
61884,38454
61885,38478
61886,38544
61887,38560
61888,38565
61889,39111
61890,39122
61891,39138
61892,39183
61893,39190
61894,39198
61895,39245
61896,39364
61897,39396
61898,39398
61899,39412
61900,39434
61901,39475
61902,39478
61903,39490
61904,39494
61905,39498
61906,39508
61907,39529
61908,39546
61931,42242
62072,52544
62329,66117
62330,66142
62331,66155
62332,66171
62333,66176
62334,66184
62335,66198
62336,66233
62364,69123
62365,69126
62366,69163
62367,69166
62369,69200
62370,69218
62372,69254
62373,69261
62374,69297
62375,70152
62376,70163
62377,70189
62378,70228
62379,70234
62380,70256
62381,70271
62382,70279
62383,70282
62384,70292
62385,70299
62386,70306
62387,70310
62388,70357
62389,70408
62390,70431
62391,70447
62392,70464
62393,70473
62395,70477
62396,70504
62397,70550
62399,71112
62400,71119
62401,71137
62402,71157
62403,71158
62404,71201
62406,71214
62408,71225
62409,71248
62410,71263
62411,71267
62413,71272
62415,71321
62416,71332
62417,71344
62418,71345
62420,71402
62421,71445
62423,71503
62436,73119
62437,73131
62438,73161
62439,73170
62440,73187
62441,73201
62442,73214
62443,73217
62444,73223
62445,73252
62446,73285
62447,73297
62448,73306
62449,73330
62451,74112
62452,74122
62453,74123
62454,74133
62455,74155
62456,74162
62457,74166
62458,74228
62459,74231
62460,74234
62461,74241
62462,74255
62463,74272
62464,74280
62465,74292
62466,74301
62592,83110
62593,84129
62594,84131
62595,84145
62618,88124
62638,88421
62687,01024
62688,01043
62690,01064
62691,01068
62692,01077
62700,04019
62701,04020
62702,04023
62703,04055
62704,04061
62705,04068
62706,05027
62707,05057
62708,06036
62709,06048
62710,06069
62711,06074
62712,06080
62713,06082
62714,06088
62715,06091
62716,06097
62717,07010
62718,07019
62719,07030
62720,07054
62721,07066
62722,07091
62748,13056
62749,13063
62750,13073
62778,21038
62779,21041
62780,21054
62781,21070
62782,21071
62800,25015
62801,25032
62802,25053
62803,25061
62804,25063
62805,25075
62806,25082
62807,25093
62808,26043
62809,26092
62828,30034
62829,30035
62830,30071
62831,30079
62852,34031
62853,34032
62854,34049
62855,34051
62856,34058
62857,34063
62858,34066
62859,34083
62868,38034
62869,38040
62870,38046
62871,38049
62872,38056
62873,38064
62874,38093
62875,39013
62876,39017
62877,39048
62892,42018
62895,42083
62929,48053
62947,52014
62949,52043
62951,52092
63012,66055
63013,66077
63021,69013
63022,69018
63023,69022
63024,69029
63025,69043
63027,69076
63028,70022
63029,70044
63030,70056
63033,71065
63034,71067
63035,71069
63039,73017
63040,73065
63041,73068
63042,73087
63043,73096
63044,74010
63045,74037
63046,74063
63047,74078
63048,74081
63084,83021
63085,84013
63086,84019
63087,84033
63088,84048
63089,84089
63090,84093
63110,88052
63121,90010
63122,90023
63123,90030
63124,90048
63125,90065
63139,05001
63142,11001
63143,13004
63145,26002
63147,30007
63149,38003
63167,83007
63168,84003
63169,84007
63172,38009
63173,30099
63206,74034
63209,01260
63210,01274
63212,01299
63213,01425
63246,04102
63247,04116
63248,04134
63249,04169
63250,04220
63251,04237
63252,05102
63253,05122
63254,05123
63255,05158
63256,05162
63257,05180
63258,06108
63259,06109
63260,06112
63261,06140
63262,06149
63263,06162
63264,07167
63265,07200
63266,07305
63267,07334
63309,11108
63310,11119
63311,11120
63312,11135
63313,11153
63314,11174
63316,11221
63317,11292
63318,11376
63319,11391
63331,13109
63447,21120
63450,21371
63453,21527
63497,25148
63498,25160
63499,25179
63500,25213
63501,25240
63502,25248
63503,25254
63504,25290
63505,25295
63506,25296
63507,25297
63508,25307
63509,25308
63510,25351
63511,25458
63512,25459
63513,25464
63514,25470
63515,25474
63516,25493
63517,25512
63518,25550
63519,25566
63520,25608
63521,25611
63522,25619
63523,26106
63524,26138
63525,26145
63526,26157
63527,26216
63528,26217
63529,26226
63530,26229
63531,26238
63532,26241
63533,26242
63534,26243
63535,26244
63536,26271
63537,26277
63538,26278
63539,26279
63540,26351
63541,26352
63627,30124
63628,30152
63629,30159
63630,30198
63631,30222
63632,30307
63633,30345
63634,30350
63669,34153
63670,34211
63671,34230
63673,34312
63674,34314
63675,34317
63716,38100
63717,38120
63718,38130
63719,38156
63720,38163
63721,38166
63722,38171
63723,38173
63724,38174
63725,38182
63726,38243
63727,38264
63728,38265
63729,38266
63730,38270
63731,38296
63732,38298
63735,38315
63736,38317
63737,38338
63738,38340
63739,38469
63740,38470
63741,38471
63742,38495
63743,38503
63744,38509
63745,38511
63746,38516
63747,38537
63748,38538
63749,39110
63750,39112
63751,39116
63752,39126
63753,39131
63754,39132
63755,39184
63756,39193
63757,39196
63758,39211
63759,39223
63760,39225
63761,39239
63762,39240
63763,39266
63764,39277
63765,39281
63766,39282
63767,39305
63768,39317
63770,39373
63771,39406
63772,39413
63775,39421
63776,39424
63777,39425
63778,39457
63779,39460
63780,39470
63781,39534
63782,39545
63783,39553
63784,39559
63785,39575
63800,42308
63802,42329
63837,48115
63986,52290
63987,52374
64125,66104
64126,66195
64127,66206
64128,66234
64133,69142
64135,69151
64136,69250
64137,70103
64138,70128
64139,70129
64140,70172
64141,70178
64142,70186
64143,70203
64144,70295
64145,70308
64146,70316
64147,70317
64148,70326
64149,70385
64150,70386
64151,70411
64152,70418
64153,70425
64154,70443
64155,70444
64156,70450
64157,70505
64158,70515
64159,70544
64160,70549
64161,70555
64162,70558
64163,70573
64166,71206
64167,71213
64172,71300
64175,71352
64176,71363
64177,71364
64178,71371
64181,71534
64182,71549
64183,71576
64184,71582
64197,73123
64198,73159
64199,73179
64200,73205
64201,73213
64202,73289
64203,73294
64204,73302
64205,74129
64206,74134
64207,74136
64208,74143
64209,74193
64211,74223
64212,74224
64213,74259
64214,74295
64215,74302
64330,83103
64331,83108
64332,83109
64333,83126
64334,83136
64335,83143
64336,83144
64337,83146
64338,84100
64339,84101
64340,84132
64341,84133
64378,88108
64382,88236
64399,88471
64400,88487
64404,88520
64427,01049
64428,01066
64429,01085
64436,04034
64437,04036
64438,04037
64439,04090
64440,04097
64441,05016
64442,05017
64443,05018
64444,05019
64445,05021
64447,05054
64448,05055
64449,05059
64450,05062
64451,05079
64452,05090
64453,05095
64454,05098
64455,06020
64456,06025
64457,06030
64458,06044
64459,06051
64460,06061
64461,06065
64462,06093
64463,07017
64465,07064
64466,07073
64484,11039
64485,11047
64486,11072
64487,11093
64496,12067
64500,13016
64501,13028
64502,13031
64503,13037
64504,13070
64505,13080
64506,13084
64507,13088
64567,25012
64568,25042
64569,25050
64570,25062
64571,25077
64572,25091
64573,26031
64574,26032
64575,26033
64576,26034
64577,26045
64578,26066
64579,26068
64580,26074
64581,26090
64609,30031
64610,30056
64611,30059
64612,30067
64618,34035
64619,34036
64620,34038
64621,34059
64623,34090
64649,38022
64650,38026
64652,38029
64653,38050
64654,38052
64655,38061
64656,38070
64657,38076
64658,38077
64659,38078
64661,39062
64662,39068
64672,42017
64678,42051
64715,48021
64723,48051
64800,66017
64801,66027
64802,66098
64805,69012
64806,69024
64807,69026
64809,69055
64810,69097
64811,69098
64812,70046
64813,70051
64814,70053
64818,71089
64819,71090
64820,71091
64821,71092
64822,71093
64823,71094
64826,71097
64841,73015
64842,73032
64843,73043
64844,73051
64845,73058
64846,73067
64847,73075
64848,73076
64849,73077
64850,73078
64851,73090
64853,74026
64854,74027
64855,74030
64856,74058
64857,74059
64858,74060
64859,74079
64860,74080
64861,74085
64894,83013
64895,83016
64896,83027
64897,83031
64898,83037
64899,83047
64900,83048
64901,83054
64902,83063
64903,83071
64904,83073
64905,83074
64906,83075
64907,83079
64908,83085
64909,83086
64910,83098
64911,84010
64912,84011
64913,84084
64914,84092
64958,88088
64976,34008
64977,38001
64978,38002
64983,83004
64984,84008
64988,13009
64991,84009
64996,71578
65060,01001
65062,26286
65069,26022
65070,34048
65072,01108
65073,01124
65074,01148
65076,01210
65077,01239
65078,01247
65080,01296
65081,01309
65082,01390
65083,01418
65084,01427
65085,01433
65103,04150
65104,04154
65105,04202
65106,04210
65107,04234
65108,05118
65110,07143
65111,07152
65112,07157
65113,07168
65114,07169
65115,07191
65116,07243
65117,07265
65118,07294
65119,07308
65120,07316
65121,07324
65122,07345
65123,07346
65138,11163
65139,11276
65140,11280
65141,11362
65142,11396
65188,21135
65190,21180
65191,21285
65193,21424
65194,21468
65196,21637
65243,25101
65244,25150
65245,25153
65246,25172
65247,25186
65248,25188
65249,25198
65250,25200
65251,25217
65252,25225
65253,25242
65254,25264
65255,25269
65256,25317
65257,25322
65258,25369
65259,25374
65260,25382
65261,25383
65262,25444
65263,25510
65264,25536
65265,25563
65266,25570
65267,25582
65268,26129
65269,26146
65270,26153
65271,26154
65272,26200
65273,26233
65274,26261
65275,26275
65276,26320
65277,26326
65278,26331
65279,26369
65280,26374
65309,30178
65310,30202
65311,30219
65312,30221
65313,30238
65314,30251
65315,30254
65316,30258
65317,30272
65318,30280
65319,30336
65349,34112
65350,34151
65351,34171
65352,34189
65353,34190
65354,34277
65355,34278
65356,34340
65366,38107
65367,38110
65368,38197
65369,38198
65370,38209
65371,38255
65372,38379
65373,38519
65374,38558
65376,39163
65377,39187
65378,39228
65379,39331
65380,39377
65381,39528
65399,42265
65402,42327
65435,48135
65437,48163
65459,52195
65601,66154
65606,69102
65607,69103
65608,69132
65610,69189
65611,69193
65612,69235
65615,69280
65616,69299
65617,70225
65618,70400
65619,70548
65620,71122
65623,71174
65625,71270
65627,71369
65628,71383
65629,71469
65630,71496
65631,71513
65633,71591
65637,73202
65638,74101
65639,74215
65640,74233
65641,74235
65642,74288
65643,74314
65716,83137
65717,83142
65718,84107
65719,84125
65734,88220
65738,88272
65740,88291
65790,04026
65791,04042
65792,04058
65793,04066
65794,04093
65795,05047
65796,06045
65797,07015
65798,07022
65799,07042
65800,07055
65801,07056
65802,07059
65803,07076
65804,07097
65813,11092
65828,21074
65836,25021
65837,25065
65838,25072
65839,25073
65840,25083
65841,26054
65842,26070
65847,30022
65848,30032
65849,30081
65850,30084
65851,30089
65860,34033
65861,34078
65864,38055
65865,38072
65866,39095
65872,42028
65889,48067
65891,48098
65928,66072
65934,69053
65935,69064
65936,70027
65937,70032
65938,70049
65939,70074
65943,71073
65944,71085
65945,74035
65946,74054
65947,74074
65964,83029
65965,83081
65966,84045
65967,84074
65968,84094
65973,88096
65975,90020
65976,90039
65977,90045
65978,90066
65979,90070
65980,90089
65981,90098
65997,25005
66000,30005
66002,34004
66003,34006
66012,69001
66014,83002
66015,90006
66019,90009
66022,26099
66024,34099
66029,04140
66030,06150
66031,07181
66032,07349
66042,25414
66047,34141
66050,38268
66051,39103
66060,70352
66061,70430
66062,70453
66068,34007
66072,25088
66077,88049
66092,38479
66095,25507
66099,39009
66116,38042
66117,73099
66119,25119
66120,25482
66122,71283
66123,71328
66131,39099
66132,39539
66133,39568
66134,39570
66137,25009
66138,25089
66146,73145
66153,70066
66155,11388
66156,70099
66157,70511
66158,70546
66172,11199
66174,26009
66175,21067
66181,34009
66182,30147
66183,30354
66193,73265
66206,30247
66212,74009
66214,38128
66230,26144
66233,70185
66234,38011
66237,74031
66238,30094
66241,69156
66242,48198
66247,74116
66248,74244
66258,11437
66271,39415
66278,70472
66279,70426
66280,70136
66281,71391
66282,69050
66292,25195
66294,39218
66304,90047
66305,25157
66312,70297
66320,39053
66327,21699
66331,38092
66348,26067
66351,83052
66352,83114
66357,30057
66360,34045
66362,39117
66397,21428
66404,71099
66407,38102
66408,38152
66426,74121
66428,74312
66430,11301
66436,73117
66438,21587
66440,25094
66441,25465
66451,34162
66452,39233
66467,69239
66469,66084
66474,39321
66485,70578
66492,38086
66493,38330
66506,73293
66507,73310
66508,84102
66510,21099
66520,71454
66522,34200
66538,25476
66540,38206
66546,25113
66547,25125
66548,25471
66549,25174
66551,21107
66552,21535
66553,21555
66556,69019
66557,71290
66565,73079
66566,73133
66568,21625
66571,71426
66572,70141
66573,70490
66577,39296
66578,39454
66580,38099
66585,42132
66586,42201
66596,25456
66610,39537
66611,39088
66623,38060
66630,30181
66633,71202
66635,71244
66642,90051
66652,69175
66655,66149
66658,66209
66667,34206
66674,38244
66681,38246
66693,71475
66697,69260
66707,69136
66710,70440
66727,69137
66728,69215
66747,21515
66748,90099
66750,38404
66752,73081
66759,39283
66766,73181
66768,34181
66770,13038
66773,34133
66776,25542
66780,39464
66799,11232
66800,73275
66801,73231
66802,71293
66804,11339
66810,30249
66820,34288
66842,83128
66845,13117
66846,01398
66862,70009
66866,52009
66874,69009
66877,11009
66883,30009
66889,66009
66893,21028
66894,38019
66919,83009
66929,38033
66930,30029
66933,88048
66957,69032
66960,84035
66968,13026
66975,71124
66978,30091
66979,26101
66989,21267
66991,34101
66998,34122
67012,83099
67014,84099
67015,83107
67016,38362
67020,01224
67024,42110
67034,25215
67043,34067
67049,25315
67066,11089
67073,25099
67074,73034
67078,39387
67090,34244
67092,21400
67096,83040
67100,74269
67102,38004
67107,73309
67110,70248
67113,21254
67114,39208
67122,25305
67128,71001
67129,66049
67131,34310
67139,71481
67146,73274
67148,84054
67149,38193
67157,11428
67159,34303
67167,30108
67169,26143
67172,73304
67176,25468
67179,73215
67187,73192
67189,73013
67190,69003
67196,66065
67197,30008
67199,70305
67200,88007
67204,30012
67213,38053
67227,39487
67236,66022
67241,25451
67247,66178
67248,66037
67266,66053
67268,66061
67269,66179
67271,69286
67277,66124
67290,73033
67294,11150
67297,66091
67306,66093
67307,66225
67309,42322
67311,30141
67313,66024
67318,30133
67319,38187
67323,13011
67328,30197
67333,38280
67334,66196
67335,66008
67336,66148
67339,13057
67340,13099
67342,84150
67347,25092
67352,38161
67360,26030
67365,26091
67366,73095
67372,39381
67390,26299
67394,83122
67406,11128
67407,25306
67409,21553
67412,34210
67431,66018
67446,48054
67465,69252
67477,69049
67478,73151
67488,39039
67494,90061
67495,74056
67514,21306
67531,38232
67535,26075
67536,26215
67537,26228
67538,26296
67539,21152
67542,30061
67543,30224
67544,30255
67545,39530
67546,39142
67547,39197
67552,52425
67563,11031
67565,70092
67566,70118
67567,74178
67578,21095
67583,71494
67586,83061
67603,71101
67604,71128
67616,74091
67617,66099
67618,66112
67619,83020
67621,38062
67632,38278
67643,73098
67645,84066
67647,21173
67652,34216
67660,73204
67679,71039
67686,21132
67689,74284
67690,39119
67691,39140
67700,11140
67702,39322
67703,42272
67724,39217
67731,30132
67739,30244
67761,69010
67763,34344
67765,83070
67768,42103
67772,30196
67775,52228
67783,69160
67795,71102
67806,38402
67825,71121
67843,34205
67844,34220
67851,71443
67852,38303
67853,25139
67870,73105
67879,13071
67882,34091
67884,38420
67903,01160
67909,07124
67916,04033
67917,06087
67919,25194
67921,39059
67933,66218
67938,74293
67940,84097
67941,84138
67943,90033
67944,90046
67945,90063
67946,90081
67947,90090
67948,90105
67963,01030
67964,01036
67965,01061
67966,01063
67967,01135
67968,01141
67969,01152
67970,01215
67971,01243
67972,01249
67973,01265
67974,01267
67975,01275
67976,01294
67977,01339
67978,01342
67979,01363
67980,01369
67981,01371
67982,01387
67983,01403
67984,01419
67985,01426
67986,01435
67987,01446
67988,01449
67989,01450
68048,04043
68049,04046
68050,04109
68051,04124
68052,04130
68053,04132
68054,04136
68055,04144
68056,04155
68057,04161
68058,04167
68059,04170
68060,04176
68061,04177
68062,04193
68063,04194
68064,04195
68065,04226
68066,05008
68067,05031
68068,05037
68069,05049
68070,05051
68071,05052
68072,05058
68073,05064
68074,05066
68075,05094
68076,05101
68077,05132
68078,05134
68079,05135
68080,05142
68081,05161
68082,05163
68083,05166
68084,06010
68085,06015
68086,06037
68087,06038
68088,06039
68089,06105
68090,06116
68091,06131
68092,06145
68093,06153
68094,07002
68095,07005
68096,07006
68097,07011
68098,07028
68099,07029
68100,07031
68101,07039
68102,07040
68103,07049
68104,07051
68105,07052
68106,07089
68107,07094
68108,07095
68109,07098
68110,07102
68111,07108
68112,07112
68113,07115
68115,07153
68116,07155
68117,07159
68118,07174
68119,07185
68121,07207
68122,07216
68123,07223
68124,07233
68125,07238
68126,07259
68127,07270
68128,07274
68129,07284
68130,07288
68131,07297
68132,07315
68133,07325
68135,07343
68185,11013
68186,11016
68187,11024
68188,11025
68189,11067
68190,11088
68191,11099
68192,11123
68193,11176
68194,11188
68195,11190
68196,11215
68198,11255
68199,11295
68200,11328
68201,11353
68202,11389
68203,11390
68204,11405
68224,13058
68225,13061
68226,13087
68227,13119
68407,21119
68413,21158
68415,21163
68416,21172
68417,21281
68418,21304
68421,21361
68422,21367
68424,21407
68425,21408
68428,21433
68429,21436
68430,21440
68431,21461
68432,21506
68435,21541
68439,21561
68441,21601
68442,21606
68443,21609
68445,21667
68447,21712
68544,25019
68545,25036
68546,25046
68547,25052
68548,25090
68549,25130
68550,25134
68551,25138
68552,25142
68553,25151
68554,25152
68555,25171
68556,25185
68557,25210
68558,25211
68559,25212
68560,25246
68562,25252
68563,25259
68564,25285
68565,25288
68567,25340
68568,25344
68569,25355
68570,25357
68571,25359
68572,25385
68573,25417
68574,25433
68575,25485
68576,25486
68577,25487
68578,25495
68579,25499
68580,25502
68581,25522
68582,25524
68583,25534
68584,25537
68585,25575
68586,25578
68587,25600
68588,25609
68590,26020
68591,26059
68592,26084
68593,26103
68594,26128
68595,26134
68596,26136
68597,26161
68598,26167
68599,26169
68600,26177
68602,26199
68603,26245
68604,26255
68605,26262
68606,26272
68607,26276
68608,26282
68609,26302
68610,26329
68611,26353
68613,26365
68614,26379
68771,30004
68772,30011
68773,30044
68774,30054
68775,30058
68776,30072
68777,30112
68778,30114
68779,30117
68780,30123
68781,30126
68782,30135
68784,30150
68785,30161
68786,30173
68787,30192
68788,30216
68789,30228
68790,30236
68791,30237
68792,30250
68793,30270
68794,30274
68795,30288
68797,30298
68798,30308
68799,30312
68800,30346
68801,30351
68927,34016
68928,34034
68929,34074
68930,34076
68931,34080
68932,34102
68933,34155
68934,34160
68935,34176
68936,34178
68937,34236
68938,34247
68939,34258
68940,34284
68941,34287
68942,34291
68944,34296
68945,34315
68946,34318
68947,34335
68948,34337
68949,34342
68991,38005
68992,38032
68993,38036
68994,38038
68995,38044
68996,38073
68997,38085
68998,38115
68999,38131
69000,38132
69001,38139
69002,38154
69003,38177
69004,38216
69005,38224
69006,38231
69007,38260
69008,38269
69009,38273
69010,38275
69011,38301
69012,38328
69013,38339
69014,38359
69015,38360
69016,38382
69017,38407
69018,38431
69019,38446
69020,38459
69021,38463
69022,38497
69023,38499
69024,38513
69025,38521
69026,38522
69027,38524
69028,38535
69030,38543
69031,39010
69032,39019
69033,39022
69034,39032
69035,39046
69036,39061
69037,39070
69038,39076
69039,39091
69040,39096
69041,39101
69042,39121
69043,39133
69044,39149
69045,39172
69046,39173
69047,39188
69048,39205
69049,39207
69050,39209
69052,39221
69053,39232
69054,39238
69055,39249
69056,39253
69057,39258
69058,39271
69059,39292
69060,39304
69061,39338
69064,39359
69065,39372
69066,39378
69067,39385
69068,39448
69069,39479
69070,39485
69071,39493
69103,42053
69104,42067
69118,42191
69119,42225
69231,48015
69234,48097
69237,48117
69239,48144
69318,52083
69320,52094
69325,52126
69330,52189
69334,52242
69337,52273
69339,52292
69349,52388
69350,52394
69359,52504
69361,52529
69728,66004
69729,66005
69730,66010
69731,66011
69732,66047
