type_rj;code_rj;libelle;insee_commune;nom_commune;x_rj;y_rj;milieu_recepteur;derniere_annee;code_step;nom_step;nature_reseau;capacite;traitement_principal;debit_nominal_tps_sec;debit_nominal_tps_pluie;charge_nominale_dbo5;charge_nominale_dco;charge_nominale_mes;insee_commune_step;nom_commune_step;code_mo;siret_mo;nom_mo;x_step;y_step
RJ;0512177V0011;PALMAS (Bourg);12177;Palmas d'Aveyron;686863;6366670;R;;0512177V001;PALMAS (Bourg);Separatif;450;Secondaire bio (Ntk);67;67;;;;12177;Palmas d'Aveyron;12177005A;2.00E+13;COMMUNE DE PALMAS D'AVEYRON ;687054;6366670
RJ;0509225V0031;PAMIERS;9225;Pamiers;586313;6226670;R;;0509225V003;PAMIERS;Mixte;33000;Secondaire bio (Ntk et Ngl);5652;9600;;;;9225;Pamiers;09272001A;2.51E+13;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586415;6226720
RJ;0509225V0041;PAMIERS (HAMEAU DE LA CAVALERIE );9225;Pamiers;586005;6227380;F;;0509225V004;PAMIERS (HAMEAU DE LA CAVALERIE );;60;Secondaire bio (Ntk);9;;;;;9225;Pamiers;09272001A;2.51E+13;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586118;6227580
RJ;0581201V0021;PAMPELONNE n°2 (BOURG);81201;Pampelonne;639242;6335580;R;;0581201V002;PAMPELONNE n°2 (BOURG);Unitaire;600;Secondaire bio (Ntk);250;;;;;81201;Pampelonne;81060026B;8.45E+13;REGIE D'ASSAINISSEMENT DU POLE DES EAUX DU CARMAUSIN-SEGALA;639211;6335720
RJ;0532304V0021;PANASSAC;32304;Panassac;502994;6257620;R;;0532304V002;PANASSAC;Separatif;190;Secondaire bio (Ntk);29;;;;;32304;Panassac;32304000A;2.13E+13;COMMUNE DE PANASSAC ;502985;6257640
RJ;0532305V0011;PANJAS;32305;Panjas;451154;6307020;R;;0532305V001;PANJAS;Separatif;190;Secondaire bio (Ntk);25;;;;;32305;Panjas;32127001B;2.00E+13;SYNDICAT DES EAUX DES TERRITOIRES DE L'ARMAGNAC;451195;6307100
RJ;0524316V0011;PARCOUL (BOURG);24316;Parcoul-Chenaud;467859;6460780;R;;0524316V001;PARCOUL (BOURG);Separatif;370;Secondaire bio (Ntk);56;;;;;24316;Parcoul-Chenaud;24316007A;2.00E+13;COMMUNE DE PARCOUL CHENAUD ;467790;6460720
RJ;0540217V0041;PARENTIS EN BORN 2;40217;Parentis-en-Born;375755;6365300;F;;0540217V004;PARENTIS EN BORN 2;Separatif;16000;Secondaire bio (Ntk et Ngl);2400;;;;;40217;Parentis-en-Born;40217000A;2.14E+13;COMMUNE DE PARENTIS EN BORN ;375341;6368750
RJ;0582137V0031;PARISOT (COMMUNALE);82137;Parisot;609183;6352340;R;;0582137V003;PARISOT (COMMUNALE);Mixte;220;Primaire bio simple (Decanteur Digesteur;33;;;;;82137;Parisot;82155601C;2.48E+13;COMMUNAUTE DE COMMUNES QUERCY ROUERGUE ET GORGES DE L'AVEYRON;609150;6352360
RJ;0581202V0021;PARISOT (hameau du Bousquet);81202;Parisot;605578;6301330;R;;0581202V002;PARISOT (hameau du Bousquet);Separatif;100;Secondaire bio (Ntk);15;;;;;81202;Parisot;81294004A;2.00E+13;CA GAILLAC-GRAULHET REGIE COMMUNAUT. GESTION ASSAINISSEMENT;606375;6301320
RJ;0581202V0031;PARISOT Bourg;81202;Parisot;606922;6302150;R;;0581202V003;PARISOT Bourg;Mixte;600;Secondaire bio (Ntk);90;;;;;81202;Parisot;81294004A;2.00E+13;CA GAILLAC-GRAULHET REGIE COMMUNAUT. GESTION ASSAINISSEMENT;605598;6301270
RJ;0515147V0011;PARLAN;15147;Parlan;634392;6414320;R;;0515147V001;PARLAN;Unitaire;300;Secondaire bio (Ntk);30;;;;;15147;Parlan;15147000A;2.12E+13;COMMUNE DE PARLAN ;634441;6414380
RJ;0564445V0041;PAU (DOMAINE DE SERS);64348;Lons;425929;6255640;R;;0564445V004;PAU (DOMAINE DE SERS);Unitaire;420;Secondaire bio (Ntk);63;;;;;64348;Lons;64445207A;2.00E+13;COMMUNAUTE D'AGGLOMERATION PAU BEARN PYRENEES;425920;6255660
RJ;0532306V0021;PAUILHAC;32306;Pauilhac;508450;6311190;R;;0532306V002;PAUILHAC;Separatif;270;Secondaire bio (Ntk);35;;;;;32306;Pauilhac;32306000A;2.13E+13;COMMUNE DE PAUILHAC ;508370;6311180
RJ;0533314V0011;PAUILLAC;33314;Pauillac;405772;6463200;R;;0533314V001;PAUILLAC;Mixte;21000;Secondaire bio (Ntk);1346;;;;;33314;Pauillac;33314000A;2.13E+13;COMMUNE DE PAUILLAC ;405636;6463200
RJ;0531407V0011;PAULHAC;31407;Paulhac;583520;6296740;R;;0531407V001;PAULHAC;Separatif;300;Secondaire bio (Ntk);53;;;;;31407;Paulhac;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;583545;6296710
RJ;0515148V0011;PAULHAC (COMMUNALE N°1);15148;Paulhac;693201;6433450;R;;0515148V001;PAULHAC (COMMUNALE N°1);Separatif;195;Secondaire bio (Ntk);29;;;;;15148;Paulhac;15148000A;2.12E+13;COMMUNE DE PAULHAC ;693170;6433730
RJ;0515149V0021;PAULHENC (BOURG);15149;Paulhenc;685147;6420750;R;;0515149V002;PAULHENC (BOURG);Unitaire;200;Secondaire bio (Ntk);60;;;;;15149;Paulhenc;15149000A;2.12E+13;COMMUNE DE PAULHENC ;685257;6420730
RJ;0515149V0041;PAULHENC (Deveze);15149;Paulhenc;682021;6417890;R;;0515149V004;PAULHENC (Deveze);Separatif;150;Primaire decantation (Decanteur Primaire;23;;;;;15149;Paulhenc;15149000A;2.12E+13;COMMUNE DE PAULHENC ;682037;6417930
RJ;0515149V0031;PAULHENC (Pommarede);15149;Paulhenc;682112;6418340;F;;0515149V003;PAULHENC (Pommarede);;100;Secondaire bio (Ntk);15;;;;;15149;Paulhenc;15149000A;2.12E+13;COMMUNE DE PAULHENC ;682117;6418320
RJ;0547202V0011;PAULHIAC;47202;Paulhiac;526604;6387320;R;;0547202V001;PAULHIAC;Separatif;120;Secondaire bio (Ntk);18;;;;;47202;Paulhiac;47001006A;2.55E+13;SYNDICAT EAU47 ;526607;6387270
RJ;0581203V0051;PAULINET (BOURG FPR);81203;Paulinet;654146;6305340;R;;0581203V005;PAULINET (BOURG FPR);Mixte;100;Secondaire bio (Ntk);15;;;;;81203;Paulinet;81203000A;2.18E+13;COMMUNE DE PAULINET ;654188;6305550
RJ;0581203V0031;PAULINET (HAMEAU DE CONNAC);81203;Paulinet;655594;6305280;R;;0581203V003;PAULINET (HAMEAU DE CONNAC);;20;Secondaire bio (Ntk);1;;;;;81203;Paulinet;81203000A;2.18E+13;COMMUNE DE PAULINET ;655698;6305350
RJ;0581203V0021;PAULINET (LA RAGNIE);81203;Paulinet;656708;6303410;F;;0581203V002;PAULINET (LA RAGNIE);Separatif;20;Secondaire bio (Ntk);3;;;;;81203;Paulinet;81203000A;2.18E+13;COMMUNE DE PAULINET ;656715;6303370
RJ;0581203V0041;PAULINET (SAINT JEAN DE JEANNES);81203;Paulinet;655576;6302910;R;;0581203V004;PAULINET (SAINT JEAN DE JEANNES);Separatif;60;Primaire bio simple (Decanteur Digesteur;9;;;;;81203;Paulinet;81203000A;2.18E+13;COMMUNE DE PAULINET ;654898;6305530
RJ;0524319V0031;PAUSSAC ET SAINT VIVIEN (LA VERRERIE);24319;Paussac-et-Saint-Vivien;508365;6476830;F;;0524319V003;PAUSSAC ET SAINT VIVIEN (LA VERRERIE);Separatif;75;Secondaire bio (Ntk);11;;;;;24319;Paussac-et-Saint-Vivien;24319000A;2.12E+13;COMMUNE DE PAUSSAC ET SAINT VIVIEN ;508354;6476840
RJ;0524319V0041;PAUSSAC ET SAINT VIVIEN (VILLAGE DES CHAUSES);24319;Paussac-et-Saint-Vivien;508809;6474510;F;;0524319V004;PAUSSAC ET SAINT VIVIEN (VILLAGE DES CHAUSES);Separatif;60;Secondaire bio (Ntk);9;;;;;24319;Paussac-et-Saint-Vivien;24319000A;2.12E+13;COMMUNE DE PAUSSAC ET SAINT VIVIEN ;508806;6474510
RJ;0524319V0011;PAUSSAC ET ST VIVIEN (PAUSSAC);24319;Paussac-et-Saint-Vivien;507027;6474850;F;;0524319V001;PAUSSAC ET ST VIVIEN (PAUSSAC);Separatif;250;Secondaire bio (Ntk);38;;;;;24319;Paussac-et-Saint-Vivien;24319000A;2.12E+13;COMMUNE DE PAUSSAC ET SAINT VIVIEN ;507041;6474860
RJ;0524319V0021;PAUSSAC-ET-SAINT-VIVIEN;24319;Paussac-et-Saint-Vivien;506760;6471480;R;;0524319V002;PAUSSAC-ET-SAINT-VIVIEN;Separatif;120;Secondaire bio (Ntk);18;;;;;24319;Paussac-et-Saint-Vivien;24319000A;2.12E+13;COMMUNE DE PAUSSAC ET SAINT VIVIEN ;506776;6471510
RJ;0511275V0011;PAYRA SUR L'HERS;11275;Payra-sur-l'Hers;606848;6241230;R;;0511275V001;PAYRA SUR L'HERS;Separatif;200;Secondaire bio (Ntk);30;;;;;11275;Payra-sur-l'Hers;11076007A;2.00E+13;CC CASTELNAUDARY LAURAGAIS AUDOIS ASSAINISSEMENT REGIE;606867;6241040
RJ;0546215V0021;PAYRAC;46215;Payrac;578604;6412630;R;;0546215V002;PAYRAC;Separatif;1250;Secondaire bio (Ntk);187;;;;;46215;Payrac;46215000A;2.15E+13;COMMUNE DE PAYRAC ;578618;6412500
RJ;0546216V0011;PAYRIGNAC;46216;Payrignac;569237;6408290;R;;0546216V001;PAYRIGNAC;Separatif;400;Secondaire bio (Ntk);60;;;;;46216;Payrignac;46216000A;2.15E+13;COMMUNE DE PAYRIGNAC ;569238;6408240
RJ;0581204V0011;PAYRIN AUGMONTEL (HAMEAU D'AUGMONTEL);81204;Payrin-Augmontel;646955;6271660;R;;0581204V001;PAYRIN AUGMONTEL (HAMEAU D'AUGMONTEL);;300;Secondaire bio (Ntk);60;;;;;81204;Payrin-Augmontel;81021001B;2.00E+13;SYNDICAT MIXTE DES VALLEES DE L'ARNETTE ET DU THORE;647052;6271610
RJ;0516253V0011;PAYZAY NAUDOUIN EMBOURIE (Communale);16253;Paizay-Naudouin-Embourie;467266;6551610;R;;0516253V001;PAYZAY NAUDOUIN EMBOURIE (Communale);Separatif;300;Secondaire bio (Ntk);45;;;;;16253;Paizay-Naudouin-Embourie;16253000A;2.12E+13;COMMUNE DE PAIZAY NAUDOUIN EMBOURIE ;467267;6551680
RJ;0511278V0011;PECH LUNA;11278;Pech-Luna;605487;6235260;R;;0511278V001;PECH LUNA;Separatif;145;Secondaire bio (Ntk);23;;;;;11278;Pech-Luna;11049000A;2.00E+13;COMMUNAUTE DE COMMUNES PIEGE-LAURAGAIS MALEPERE;605500;6235810
RJ;0531410V0031;PECHBONNIEU N°2;31410;Pechbonnieu;576757;6292420;R;;0531410V003;PECHBONNIEU N°2;Separatif;6500;Secondaire bio (Ntk, Ngl et Pt bio);1300;1300;;;;31410;Pechbonnieu;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;576667;6292350
RJ;0531411V0011;PECHBUSQUE (Hameau de ST-SERNIN);31411;Pechbusque;574783;6269410;R;;0531411V001;PECHBUSQUE (Hameau de ST-SERNIN);;150;Secondaire bio (Ntk);30;30;;;;31411;Pechbusque;31254002B;2.43E+13;COMMUNAUTE D'AGGLOMERATION DU SICOVAL ;574804;6269480
RJ;0531412V0011;PEGUILHAN;31412;Peguilhan;514053;6248910;R;;0531412V001;PEGUILHAN;;50;Primaire bio simple (Decanteur Digesteur;8;;;;;31412;Peguilhan;31585001B;2.00E+13;SYNDICAT DES EAUX DE LA BAROUSSE DU COMMINGES ET DE LA SAVE;514041;6248890
RJ;0533316V0021;PELLEGRUE N°2;33316;Pellegrue;467778;6409450;R;;0533316V002;PELLEGRUE N°2;Separatif;940;Secondaire bio (Ntk et Pt phy-chi);141;;;;;33316;Pellegrue;33324005A;2.43E+13;COMMUNAUTE DE COMMUNES DU PAYS FOYEN ;467813;6409400
RJ;0548111V0041;PELOUSE (BOURG);48111;Pelouse;748281;6386290;F;;0548111V004;PELOUSE (BOURG);Mixte;450;Secondaire bio (Ntk);67;;;;;48111;Pelouse;48095047A;2.45E+13;COMMUNAUTE DE COMMUNES COEUR DE LOZERE ;748281;6386310
RJ;0548111V0031;PELOUSE (LA ROUVIERE);48111;Pelouse;746359;6382250;R;;0548111V003;PELOUSE (LA ROUVIERE);Separatif;185;Secondaire bio (Ntk);28;;;;;48111;Pelouse;48111000A;2.15E+13;COMMUNE DE PELOUSE ;746341;6382280
RJ;0548111V0021;PELOUSE (LES SALCES);48111;Pelouse;748473;6381990;R;;0548111V002;PELOUSE (LES SALCES);Separatif;100;Secondaire bio (Ntk);15;;;;;48111;Pelouse;48111000A;2.15E+13;COMMUNE DE PELOUSE ;748555;6382110
RJ;0581206V0021;PENNE (BOURG);81206;Penne;597737;6332130;R;;0581206V002;PENNE (BOURG);Separatif;200;Secondaire bio (Ntk);22;27;;;;81206;Penne;81045006A;2.00E+13;COMMUNAUTE DE COMMUNES DU CORDAIS ET DU CAUSSE;597674;6332430
RJ;0581206V0031;PENNE (HAMEAU DE FONTBONNE);81206;Penne;599492;6329180;R;;0581206V003;PENNE (HAMEAU DE FONTBONNE);Separatif;100;Secondaire bio (Ntk);15;;;;;81206;Penne;81045006A;2.00E+13;COMMUNAUTE DE COMMUNES DU CORDAIS ET DU CAUSSE;599445;6329190
RJ;0581206V0011;PENNE (LE ROUDOULIE);81206;Penne;598465;6332050;R;;0581206V001;PENNE (LE ROUDOULIE);;15;Secondaire bio (Ntk);2;;;;;81206;Penne;81045006A;2.00E+13;COMMUNAUTE DE COMMUNES DU CORDAIS ET DU CAUSSE;598054;6332060
RJ;0547203V0011;PENNE D AGENAIS (CROQUELARDIT);47203;Penne-d'Agenais;524729;6368060;R;;0547203V001;PENNE D AGENAIS (CROQUELARDIT);Unitaire;3000;Secondaire bio (Ntk);450;;;;;47203;Penne-d'Agenais;47001006A;2.55E+13;SYNDICAT EAU47 ;524626;6368140
RJ;0587115V0011;PENSOL;87115;Pensol;530187;6503450;R;;0587115V001;PENSOL;Separatif;85;Secondaire bio (Ntk);13;;;;;87115;Pensol;87115000A;2.19E+13;COMMUNE DE PENSOL ;530322;6503460
RJ;0532311V0011;PERGAIN TAILLAC;32311;Pergain-Taillac;506519;6331400;R;;0532311V001;PERGAIN TAILLAC;Separatif;200;Secondaire bio (Ntk);30;;;;;32311;Pergain-Taillac;32311000A;2.13E+13;COMMUNE DE PERGAIN TAILLAC ;506555;6331440
RJ;0517273V0011;PERIGNAC;17273;Perignac;430558;6509250;R;;0517273V001;PERIGNAC;Mixte;600;Secondaire bio (Ntk);90;;;;;17273;Perignac;17415003B;2.52E+13;EAU 17 SERVICE ASSAINISSEMENT GESTION PUBLIQUE;430453;6509280
RJ;0579204V0011;PERIGNE;79204;Perigne;448483;6570510;R;;0579204V001;PERIGNE;Separatif;400;Secondaire bio (Ntk);60;;;;;79204;Perigne;79174011A;2.00E+13;CC MELLOIS EN POITOU ;448507;6570410
RJ;0533317V0011;PERISSAC;33317;Perissac;440410;6441320;R;;0533317V001;PERISSAC;Separatif;320;Secondaire bio (Ntk);48;;;;;33317;Perissac;33366001B;2.53E+13;SIAEPA DU CUBZADAIS FRONSADAIS ;440220;6441260
RJ;0519160V0021;PEROLS SUR VEZERE (BOURG);19160;Perols-sur-Vezere;619995;6499090;R;;0519160V002;PEROLS SUR VEZERE (BOURG);Separatif;160;Secondaire bio (Ntk);24;;;;;19160;Perols-sur-Vezere;19160000A;2.12E+13;COMMUNE DE PEROLS SUR VEZERE ;620079;6499080
RJ;0519160V0011;PEROLS SUR VEZERE (LE COUDERT);19160;Perols-sur-Vezere;619891;6500470;R;;0519160V001;PEROLS SUR VEZERE (LE COUDERT);Separatif;35;Secondaire bio (Ntk);5;;;;;19160;Perols-sur-Vezere;19160000A;2.12E+13;COMMUNE DE PEROLS SUR VEZERE ;619883;6500500
RJ;0519161V0011;PERPEZAC LE BLANC (BOURG);19161;Perpezac-le-Blanc;568723;6459190;R;;0519161V001;PERPEZAC LE BLANC (BOURG);Unitaire;300;Secondaire bio (Ntk);45;;;;;19161;Perpezac-le-Blanc;19031176A;2.00E+13;COMMUNAUTE D'AGGLOMERATION BASSIN DE BRIVE;568825;6459230
RJ;0519162V0021;PERPEZAC LE NOIR (NOUVEAU LAGUNAGE);19162;Perpezac-le-Noir;586214;6469440;F;;0519162V002;PERPEZAC LE NOIR 2;Mixte;995;Secondaire bio (Ntk);180;;;;;19162;Perpezac-le-Noir;19162000A;2.12E+13;COMMUNE DE PERPEZAC LE NOIR ;586310;6469620
RJ;0515150V0021;PERS (BOURG);15268;Le Rouget-Pers;640122;6421640;R;;0515150V002;PERS (BOURG);Separatif;300;Secondaire bio (Ntk);45;;;;;15268;Le Rouget-Pers;15268002A;2.00E+13;COMMUNE DE LE ROUGET PERS ;639968;6421590
RJ;0582138V0011;PERVILLE;82138;Perville;530696;6344160;R;;0582138V001;PERVILLE;Separatif;100;Secondaire bio (Ntk);15;;;;;82138;Perville;82186002A;2.48E+13;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;530690;6344180
RJ;0532312V0011;PESSAN;32312;Pessan;509724;6283790;R;;0532312V001;PESSAN;Separatif;400;Secondaire bio (Ntk);60;;;;;32312;Pessan;32013092A;2.00E+13;CA GRAND AUCH COEUR DE GASCOGNE ;509717;6283780
RJ;0532313V0011;PESSOULENS;32313;Pessoulens;529128;6308350;R;;0532313V001;PESSOULENS;Separatif;60;Secondaire bio (Ntk);12;;;;;32313;Pessoulens;32313000A;2.13E+13;COMMUNE DE PESSOULENS ;529110;6308330
RJ;0524323V0011;PETIT BERSAC (BOURG);24323;Petit-Bersac;482632;6469330;F;;0524323V001;PETIT BERSAC (BOURG);Separatif;105;Secondaire bio (Ntk);16;;;;;24323;Petit-Bersac;24323000A;2.12E+13;COMMUNE DE PETIT BERSAC ;482630;6469330
RJ;0533320V0011;PETIT PALAIS ET CORNEMPS;33320;Petit-Palais-et-Cornemps;458890;6435920;R;;0533320V001;PETIT PALAIS ET CORNEMPS;Separatif;100;Secondaire bio (Ntk);15;;;;;33320;Petit-Palais-et-Cornemps;33447005A;2.00E+13;S.I.A.E.P.A. DES VALLEES DE L'ISLE ET DE LA DRONNE;458847;6435880
RJ;0533321V0012;PEUJARD;33415;Saint-Gervais;425820;6440080;R;;0533321V001;PEUJARD;Separatif;2500;Secondaire bio (Ntk);375;;;;;33321;Peujard;33366001B;2.53E+13;SIAEPA DU CUBZADAIS FRONSADAIS ;429804;6444000
RJ;0512179V0021;PEUX ET COUFFOULEUX (Couffouleux);12179;Peux-et-Couffouleux;690164;6297180;F;;0512179V002;PEUX ET COUFFOULEUX (Couffouleux);Separatif;40;Secondaire bio (Ntk);6;;;;;12179;Peux-et-Couffouleux;12179000A;2.11E+13;COMMUNE DE PEUX ET COUFFOULEUX ;690171;6297150
RJ;0512179V0011;PEUX ET COUFFOULEUX (Peux);12179;Peux-et-Couffouleux;688684;6297110;F;;0512179V001;PEUX ET COUFFOULEUX (Peux);Separatif;60;Secondaire bio (Ntk);9;;;;;12179;Peux-et-Couffouleux;12179000A;2.11E+13;COMMUNE DE PEUX ET COUFFOULEUX ;688712;6297010
RJ;0540222V0021;PEY INTERCOMMUNALE;40222;Pey;359027;6290240;R;;0540222V002;PEY INTERCOMMUNALE;;4000;Secondaire bio (Ntk et Pt bio);600;;;;;40222;Pey;40284026A;2.00E+13;SM EAUX DU MARENSIN-MAREMNE-ADOUR ;359765;6290410
RJ;0548009V0031;PEYRE EN AUBRAC (AUMONT AUBRAC 2);48009;Peyre en Aubrac;722242;6403050;R;;0548009V003;PEYRE EN AUBRAC (AUMONT AUBRAC 2);Mixte;4400;Secondaire bio (Ntk, Ngl et Pt phy-chi);382;603;;;;48009;Peyre en Aubrac;48009000B;2.00E+13;COMMUNE DE PEYRE EN AUBRAC ;722197;6403190
RJ;0532314V0011;PEYRECAVE;32314;Peyrecave;524910;6324130;R;;0532314V001;PEYRECAVE;Separatif;50;Secondaire bio (Ntk);8;;;;;32314;Peyrecave;32314000A;2.13E+13;COMMUNE DE PEYRECAVE ;524928;6324160
RJ;0511282V0021;PEYREFITTE DU RAZES;11282;Peyrefitte-du-Razes;620024;6218510;R;;0511282V002;PEYREFITTE DU RAZES;Separatif;100;Secondaire bio (Ntk);15;;;;;11282;Peyrefitte-du-Razes;11282000A;2.11E+13;COMMUNE DE PEYREFITTE DU RAZES ;619925;6218470
RJ;0511283V0011;PEYREFITTE SUR L'HERS;11283;Peyrefitte-sur-l'Hers;604170;6239640;R;;0511283V001;PEYREFITTE SUR L'HERS;;75;Secondaire bio (Ntk);11;;;;;11283;Peyrefitte-sur-l'Hers;11076007A;2.00E+13;CC CASTELNAUDARY LAURAGAIS AUDOIS ASSAINISSEMENT REGIE;604170;6239640
RJ;0540224V0031;PEYREHORADE;40224;Peyrehorade;367522;6280380;R;;0540224V003;PEYREHORADE;Mixte;6200;Secondaire bio (Ntk);930;;;;;40224;Peyrehorade;40192605B;2.54E+13;SYNDICAT MIXTE DEPARTEMENTAL D'EQUIPEMENT DES COMMUNES DES LANDES;367527;6280460
RJ;0512180V0011;PEYRELEAU (INTERCOMMUNALE);12160;Mostuejouls;716169;6343880;R;;0512180V001;PEYRELEAU (INTERCOMMUNALE);;1900;Secondaire bio (Ntk);285;;;;;12180;Peyreleau;48131001A;2.55E+13;S.I.V.U. ASSAINISSEMENT PEYRELEAU LE ROZIER;716060;6343700
RJ;0565358V0011;PEYRET SAINT ANDRE;65358;Peyret-Saint-Andre;498080;6249990;R;;0565358V001;PEYRET SAINT ANDRE;;13;Secondaire bio (Ntk);2;;;;;65358;Peyret-Saint-Andre;65358000A;2.17E+13;COMMUNE DE PEYRET SAINT ANDRE ;498080;6249990
RJ;0524324V0011;PEYRIGNAC (BOURG);24324;Peyrignac;558315;6452040;R;;0524324V001;PEYRIGNAC (BOURG);Separatif;310;Secondaire bio (Ntk);47;;;;;24324;Peyrignac;24547046A;2.00E+13;COMMUNAUTE DE COMMUNES DU TERRASSONNAIS EN PERIGORD NOIR THENON HAUTEFORT;558286;6452040
RJ;0546219V0011;PEYRILLES (BOURG);46219;Peyrilles;574095;6393200;R;;0546219V001;PEYRILLES (BOURG);;66;Secondaire bio (Ntk);10;;;;;46219;Peyrilles;46219000A;2.15E+13;COMMUNE DE PEYRILLES ;574128;6393170
RJ;0519165V0011;PEYRISSAC (BOURG);19165;Peyrissac;598683;6490010;R;;0519165V001;PEYRISSAC (BOURG);Separatif;100;Secondaire bio (Ntk);15;;;;;19165;Peyrissac;19165000A;2.12E+13;COMMUNE DE PEYRISSAC ;598708;6490020
RJ;0581208V0021;PEYROLE (bourg de St Maurice);81208;Peyrole;611481;6301410;R;;0581208V002;PEYROLE (bourg de St Maurice);Separatif;90;Secondaire bio (Ntk);14;;;;;81208;Peyrole;81294004A;2.00E+13;CA GAILLAC-GRAULHET REGIE COMMUNAUT. GESTION ASSAINISSEMENT;611325;6301260
RJ;0581208V0011;PEYROLE (PAS DE PEYROLE);81208;Peyrole;609304;6305100;R;;0581208V001;PEYROLE (PAS DE PEYROLE);Mixte;200;Secondaire bio (Ntk);30;30;;;;81208;Peyrole;81294004A;2.00E+13;CA GAILLAC-GRAULHET REGIE COMMUNAUT. GESTION ASSAINISSEMENT;609265;6305080
RJ;0512181V0021;PEYRUSSE (NORD );12181;Peyrusse-le-Roc;631799;6377780;F;;0512181V002;PEYRUSSE (NORD );Separatif;80;Secondaire bio (Ntk);14;;;;;12181;Peyrusse-le-Roc;12181000A;2.11E+13;COMMUNE DE PEYRUSSE LE ROC ;631779;6377810
RJ;0532315V0011;PEYRUSSE GRANDE;32315;Peyrusse-Grande;474903;6285410;R;;0532315V001;PEYRUSSE GRANDE;Separatif;50;Secondaire bio (Ntk);8;;;;;32315;Peyrusse-Grande;32315000A;2.13E+13;COMMUNE DE PEYRUSSE GRANDE ;474905;6285440
RJ;0512181V0011;PEYRUSSE LE ROC;12181;Peyrusse-le-Roc;631461;6377840;F;;0512181V001;PEYRUSSE LE ROC;Separatif;90;Secondaire bio (Ntk);16;;;;;12181;Peyrusse-le-Roc;12181000A;2.11E+13;COMMUNE DE PEYRUSSE LE ROC ;631482;6377850
RJ;0531416V0011;PEYSSIES;31416;Peyssies;553219;6248010;R;;0531416V001;PEYSSIES;Separatif;500;Secondaire bio (Ntk);100;100;;;;31416;Peyssies;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;553265;6248040
RJ;0533322V0041;PIAN MEDOC N°2;33312;Parempuyre;414146;6436000;R;;0533322V004;PIAN MEDOC N°2;Separatif;5000;Secondaire bio (Ntk et Ngl);750;975;;;;33322;Le Pian-Medoc;33012006A;2.43E+13;COMMUNAUTE DE COMMUNES MEDOC ESTUAIRE ;414064;6434390
RJ;0563279V0011;PICHERANDE;63279;Picherande;682128;6483930;R;;0563279V001;PICHERANDE;Mixte;600;Secondaire bio (Ntk);66;;;;;63279;Picherande;63279000A;2.16E+13;COMMUNE DE PICHERANDE ;682112;6483990
RJ;0524328V0041;PIEGUT-PLUVIERS (BOURG);24328;Piegut-Pluviers;522318;6507580;R;;0524328V004;PIEGUT-PLUVIERS (BOURG);Separatif;1200;Secondaire bio (Ntk);180;;;;;24328;Piegut-Pluviers;24311017A;2.00E+13;CC DU PERIGORD NONTRONNAIS ;522323;6507500
RJ;0512182V0011;PIERREFICHE;12182;Pierrefiche;695586;6371040;R;;0512182V001;PIERREFICHE;;200;Secondaire bio (Ntk);30;;;;;12182;Pierrefiche;12182000A;2.11E+13;COMMUNE DE PIERREFICHE ;695527;6371190
RJ;0565362V0021;PIERREFITTE-NESTALAS n°2;65077;Beaucens;449741;6212650;R;;0565362V002;PIERREFITTE-NESTALAS n°2;;3500;Secondaire bio (Ntk);555;;;;;65362;Pierrefitte-Nestalas;65362000A;2.17E+13;COMMUNE DE PIERREFITTE NESTALAS ;449489;6212620
RJ;0515152V0021;PIERREFORT (NOUVELLE);15152;Pierrefort;687372;6424290;R;;0515152V002;PIERREFORT 2;Mixte;2250;Secondaire bio (Ntk, Ngl et Pt bio);365;400;;;;15152;Pierrefort;15152000A;2.12E+13;COMMUNE DE PIERREFORT ;687385;6424310
RJ;0540226V0011;PIMBO;40226;Pimbo;426341;6281550;F;;0540226V001;PIMBO;Separatif;120;Secondaire bio (Ntk);24;;;;;40226;Pimbo;40110010A;2.00E+13;SYNDICAT DES EAUX DU MARSEILLON ET DU TURSAN;426341;6281560
RJ;0547205V0011;PINDERES;47205;Pinderes;462685;6357220;R;;0547205V001;PINDERES;Separatif;200;Secondaire bio (Ntk);30;;;;;47205;Pinderes;47001006A;2.55E+13;SYNDICAT EAU47 ;462663;6357200
RJ;0547206V0021;PINEL-HAUTERIVE 2;47206;Pinel-Hauterive;507675;6372930;R;;0547206V002;PINEL-HAUTERIVE 2;Separatif;120;Primaire bio simple (Decanteur Digesteur;21;;;;;47206;Pinel-Hauterive;47001006A;2.55E+13;SYNDICAT EAU47 ;507282;6372950
